locus_tag	gene_name	ncrna	start	end	strand	read_count	ins_index	gene_length	ins_count	fcn
ABUW_1334	ABUW_1334	0	1345301	1346752	-1	0	0	1452	0	"multidrug efflux system outer membrane protein"
ABUW_1335	ABUW_1335	0	1346762	1349941	-1	0	0	3180	0	"efflux transporter, RND family"
ABUW_1336	ABUW_1336	0	1349948	1351168	-1	0	0	1221	0	"efflux transporter, RND family"
ABUW_1337	ABUW_1337	0	1351214	1351387	1	0	0	174	0	"hypothetical protein"
ABUW_1338	ABUW_1338	0	1351366	1352397	1	0	0	1032	0	"transcriptional regulator, LysR family"
ABUW_1339	hisJ	0	1352572	1353357	1	0	0	786	0	"histidine-binding periplasmic protein"
ABUW_1340	hisQ	0	1353449	1354138	1	0	0	690	0	"histidine transport system permease protein HisQ"
ABUW_1341	hisM	0	1354135	1354848	1	0	0	714	0	"histidine transport system permease protein HisM"
ABUW_1342	ABUW_1342	0	1354858	1355631	1	0	0	774	0	pseudogene
ABUW_1343	ABUW_1343	0	1355706	1356035	-1	0	0	330	0	"small multidrug resistance protein"
ABUW_1344	ABUW_1344	0	1356272	1356535	-1	0	0	264	0	"iron-sulfur cluster-binding protein"
ABUW_1345	ABUW_1345	0	1356538	1357908	-1	0	0	1371	0	"peptidase U32"
ABUW_1346	ABUW_1346	0	1357965	1359425	-1	0	0	1461	0	"transcriptional regulator, GntR family"
ABUW_1347	ABUW_1347	0	1359661	1360530	1	0	0	870	0	"phenazine biosynthesis protein PhzF family"
ABUW_1348	ABUW_1348	0	1360585	1361364	-1	0	0	780	0	"ferredoxin--NADP(+) reductase"
ABUW_1349	ABUW_1349	0	1361469	1362197	1	0	0	729	0	"hypothetical protein"
ABUW_1350	ABUW_1350	0	1362207	1363475	-1	0	0	1269	0	hyp
ABUW_1351	ABUW_1351	0	1363763	1365520	1	0	0	1758	0	"type II secretion system protein E"
ABUW_1352	ABUW_1352	0	1365602	1365961	1	0	0	360	0	"hypothetical protein"
ABUW_1353	ABUW_1353	0	1366069	1366731	1	0	0	663	0	"two-component system response regulator protein"
ABUW_1354	ABUW_1354	0	1366728	1368086	1	0	0	1359	0	"two-component system sensor protein"
ABUW_1355	ABUW_1355	0	1368153	1368323	-1	0	0	171	0	"complement control module protein"
ABUW_1356	ABUW_1356	0	1368460	1369359	1	0	0	900	0	"MutT/NUDIX family protein"
ABUW_1357	ABUW_1357	0	1369381	1369932	-1	0	0	552	0	"hypothetical protein"
ABUW_1358	ABUW_1358	0	1369953	1372349	-1	0	0	2397	0	"hypothetical protein"
ABUW_1359	ABUW_1359	0	1372535	1373443	1	0	0	909	0	"NAD(+) kinase"
ABUW_1360	ABUW_1360	0	1373440	1373712	1	0	0	273	0	"hypothetical protein"
ABUW_1361	ABUW_1361	0	1373910	1374920	-1	0	0	1011	0	"glycosyl transferase, family 3"
ABUW_1362	dctA3	0	1375420	1376778	1	0	0	1359	0	"C4-dicarboxylate transport protein"
ABUW_1363	ABUW_1363	0	1376942	1378087	1	0	0	1146	0	"acyl-CoA dehydrogenase"
ABUW_1364	ABUW_1364	0	1378130	1379074	-1	0	0	945	0	"alpha/beta hydrolase fold protein"
ABUW_1365	pheA	0	1379260	1380369	1	0	0	1110	0	"chorismate mutase"
ABUW_1366	ABUW_1366	0	1380453	1382723	1	0	0	2271	0	"hypothetical protein"
ABUW_1367	ABUW_1367	0	1382851	1383234	1	0	0	384	0	"hypothetical protein"
ABUW_1368	pepD	0	1383405	1384865	1	0	0	1461	0	"aminoacyl-histidine dipeptidase"
ABUW_1369	rnz	0	1384959	1385915	-1	0	0	957	0	"ribonuclease Z"
ABUW_1370	ABUW_1370	0	1386113	1386745	-1	0	0	633	0	hydrolase
ABUW_1371	ABUW_1371	0	1386872	1387651	1	0	0	780	0	"protein YaaA"
ABUW_1372	thiG	0	1387849	1388634	-1	0	0	786	0	"thiazole biosynthesis protein ThiG"
ABUW_1373	thiS	0	1388648	1388845	-1	0	0	198	0	"thiamine biosynthesis protein ThiS"
ABUW_1374	ABUW_1374	0	1388859	1389224	-1	0	0	366	0	"hypothetical protein"
ABUW_1375	rpoH	0	1389336	1390202	-1	0	0	867	0	"alternative sigma factor RpoH (EsvH)"
ABUW_1376	ABUW_1376	0	1390336	1390581	-1	0	0	246	0	"hypothetical protein"
ABUW_1377	ABUW_1377	0	1390956	1391168	1	0	0	213	0	"cold-shock domain protein"
ABUW_1378	rhlB	0	1391272	1392423	1	0	0	1152	0	"DEAD/DEAH box helicase"
ABUW_1379	ABUW_1379	0	1392461	1392841	-1	0	0	381	0	"hypothetical protein"
ABUW_1380	ABUW_1380	0	1393045	1393620	1	0	0	576	0	nitroreductase
ABUW_1381	gpsA	0	1393655	1394728	1	0	0	1074	0	"glycerol-3-phosphate dehydrogenase (NAD(P)+)"
ABUW_1382	ABUW_1382	0	1394785	1395240	1	0	0	456	0	"phosphohistidine phosphatase"
ABUW_1383	ABUW_1383	0	1395468	1396451	1	0	0	984	0	"putative integrase/recombinase protein"
ABUW_1385	ABUW_1385	0	1396476	1397684	-1	0	0	1209	0	"transposase, Mutator family"
ABUW_1386	ABUW_1386	0	1397810	1398100	-1	0	0	291	0	"hypothetical protein"
ABUW_1387	ABUW_1387	0	1398136	1398321	-1	0	0	186	0	"hypothetical protein"
ABUW_1388	ABUW_1388	0	1398318	1398620	-1	0	0	303	0	"hypothetical protein"
ABUW_1389	ABUW_1389	0	1398617	1398997	-1	0	0	381	0	"hypothetical protein"
ABUW_1390	ABUW_1390	0	1399008	1399325	-1	0	0	318	0	"hypothetical protein"
ABUW_1391	ABUW_1391	0	1399322	1399930	-1	0	0	609	0	nuclease
ABUW_1392	ABUW_1392	0	1399911	1400684	-1	0	0	774	0	"bacteriophage lambda-Bet"
ABUW_1393	ABUW_1393	0	1400694	1400921	-1	0	0	228	0	"hypothetical protein"
ABUW_1394	ABUW_1394	0	1400921	1401307	-1	0	0	387	0	"hypothetical protein"
ABUW_1395	ABUW_1395	0	1401304	1402059	-1	0	0	756	0	"hypothetical protein"
ABUW_1396	ABUW_1396	0	1402052	1402372	-1	0	0	321	0	"hypothetical protein"
ABUW_1397	ABUW_1397	0	1402372	1402503	-1	0	0	132	0	"hypothetical protein"
ABUW_1398	ABUW_1398	0	1402569	1402760	-1	0	0	192	0	"hypothetical protein"
ABUW_1399	ABUW_1399	0	1402955	1403446	-1	0	0	492	0	"hypothetical protein"
ABUW_1400	ABUW_1400	0	1403464	1404147	-1	0	0	684	0	"beta-ribbon domain peptidase S24/S26A/S26B/S26C"
ABUW_1401	ABUW_1401	0	1404271	1404441	1	0	0	171	0	"hypothetical protein"
ABUW_1402	ABUW_1402	0	1404450	1404785	1	0	0	336	0	"hypothetical protein"
ABUW_1403	ABUW_1403	0	1404825	1405697	1	0	0	873	0	"hypothetical protein"
ABUW_1404	ABUW_1404	0	1405709	1406407	1	0	0	699	0	"hypothetical protein"
ABUW_1405	ABUW_1405	0	1406400	1406549	1	0	0	150	0	"hypothetical protein"
ABUW_1406	ABUW_1406	0	1406546	1406911	1	0	0	366	0	"hypothetical protein"
ABUW_1407	ABUW_1407	0	1406898	1407317	1	0	0	420	0	"hypothetical protein"
ABUW_1408	ABUW_1408	0	1407329	1407739	1	0	0	411	0	"hypothetical protein"
ABUW_1409	ABUW_1409	0	1407736	1408392	1	0	0	657	0	"hypothetical protein"
ABUW_1410	ABUW_1410	0	1408389	1408769	1	0	0	381	0	"hypothetical protein"
ABUW_1411	ABUW_1411	0	1408762	1408941	1	0	0	180	0	"hypothetical protein"
ABUW_1412	ABUW_1412	0	1408938	1409192	1	0	0	255	0	"hypothetical protein"
ABUW_1413	ABUW_1413	0	1409185	1409517	1	0	0	333	0	"hypothetical protein"
ABUW_1414	ABUW_1414	0	1409521	1409844	1	0	0	324	0	"hypothetical protein"
ABUW_1415	ABUW_1415	0	1409841	1410077	1	0	0	237	0	"hypothetical protein"
ABUW_1416	ABUW_1416	0	1410067	1410270	1	0	0	204	0	"hypothetical protein"
ABUW_1417	ABUW_1417	0	1410365	1410472	1	0	0	108	0	"hypothetical protein"
ABUW_1418	ABUW_1418	0	1410544	1410867	1	0	0	324	0	"hypothetical protein"
ABUW_1419	ABUW_1419	0	1410867	1411097	1	0	0	231	0	"hypothetical protein"
ABUW_1420	ABUW_1420	0	1411099	1412742	1	0	0	1644	0	"hypothetical protein"
ABUW_1421	ABUW_1421	0	1412739	1413224	1	0	0	486	0	"hypothetical protein"
ABUW_1422	ABUW_1422	0	1413217	1413840	1	0	0	624	0	"hypothetical protein"
ABUW_1423	ABUW_1423	0	1413852	1414751	1	0	0	900	0	"hypothetical protein"
ABUW_1424	ABUW_1424	0	1414827	1414997	1	0	0	171	0	"hypothetical protein"
ABUW_1425	ABUW_1425	0	1415105	1415623	1	0	0	519	0	"hypothetical protein"
ABUW_1426	ABUW_1426	0	1415608	1417701	1	0	0	2094	0	"hypothetical protein"
ABUW_1427	ABUW_1427	0	1417691	1418155	1	0	0	465	0	"hypothetical protein"
ABUW_1428	ABUW_1428	0	1418158	1418556	1	0	0	399	0	"hypothetical protein"
ABUW_1429	ABUW_1429	0	1418547	1420598	1	0	0	2052	0	"hypothetical protein"
ABUW_1430	ABUW_1430	0	1420598	1423465	1	0	0	2868	0	"lysozyme-like domain-containing protein"
ABUW_1431	ABUW_1431	0	1423557	1423880	1	0	0	324	0	"hypothetical protein"
ABUW_1432	ABUW_1432	0	1423885	1424109	1	0	0	225	0	"hypothetical protein"
ABUW_1433	ABUW_1433	0	1424175	1426700	1	0	0	2526	0	"hypothetical protein"
ABUW_1434	ABUW_1434	0	1426700	1426969	1	0	0	270	0	"hypothetical protein"
ABUW_1435	ABUW_1435	0	1427029	1427343	1	0	0	315	0	"hypothetical protein"
ABUW_1436	ABUW_1436	0	1427346	1429004	1	0	0	1659	0	"hypothetical protein"
ABUW_1437	ABUW_1437	0	1429014	1430894	1	0	0	1881	0	"hypothetical protein"
ABUW_1438	ABUW_1438	0	1430917	1431906	-1	0	0	990	0	"acyltransferase 3 domain-containing protein"
ABUW_1439	ABUW_1439	0	1432047	1432448	1	0	0	402	0	"hypothetical protein"
ABUW_1440	ABUW_1440	0	1432445	1432987	1	0	0	543	0	"hypothetical protein"
ABUW_1441	ABUW_1441	0	1433114	1433308	1	0	0	195	0	"hypothetical protein"
ABUW_1442	ABUW_1442	0	1433446	1434585	1	0	0	1140	0	"general secretion pathway protein L"
ABUW_1443	ABUW_1443	0	1434585	1435064	1	0	0	480	0	"hypothetical protein"
ABUW_1444	pyrD	0	1435154	1436158	1	0	0	1005	0	"dihydroorotate oxidase"
ABUW_1445	ABUW_1445	0	1436165	1436752	1	0	0	588	0	"colicin V producing membrane protein"
ABUW_1446	purF	0	1436778	1438319	1	0	0	1542	0	amidophosphoribosyltransferase
ABUW_1447	ABUW_1447	0	1438398	1440287	1	0	0	1890	0	"hypothetical protein"
ABUW_1448	ABUW_1448	0	1440388	1441038	1	0	0	651	0	"hypothetical protein"
ABUW_1449	tkrA	0	1441050	1442015	1	0	0	966	0	"2-ketogluconate reductase"
ABUW_1450	ABUW_1450	0	1442153	1443589	1	0	0	1437	0	"hypothetical protein"
ABUW_1451	ABUW_1451	0	1443681	1444082	-1	0	0	402	0	"GatB/Yqey domain protein"
ABUW_1452	rpsU	0	1444154	1444369	-1	0	0	216	0	"ribosomal protein S21"
ABUW_1453	ABUW_1453	0	1444515	1445525	1	0	0	1011	0	metalloendopeptidase
ABUW_1454	ABUW_1454	0	1445528	1446631	-1	0	0	1104	0	"hypothetical protein"
ABUW_1455	ABUW_1455	0	1446735	1447616	-1	0	0	882	0	"AAA ATPase superfamily protein"
ABUW_1456	ABUW_1456	0	1447795	1449303	1	0	0	1509	0	"patatin family phospholipase"
ABUW_1457	ABUW_1457	0	1449290	1450093	1	0	0	804	0	"serine/threonine protein kinase"
ABUW_1458	ABUW_1458	0	1450199	1450283	1	0	0	85	0	
ABUW_1459	ABUW_1459	0	1450338	1450411	1	0	0	74	0	
ABUW_1460	ABUW_1460	0	1450439	1450523	1	0	0	85	0	
ABUW_1461	ABUW_1461	0	1450589	1450662	1	0	0	74	0	
ABUW_1462	ABUW_1462	0	1450719	1451636	-1	0	0	918	0	"transcriptional regulator, LysR family"
ABUW_1463	ABUW_1463	0	1451740	1453116	1	0	0	1377	0	"omega-amino acid--pyruvate aminotransferase"
ABUW_1464	mmsA2	0	1453227	1454795	1	0	0	1569	0	"methylmalonate-semialdehyde dehydrogenase"
ABUW_1465	ABUW_1465	0	1454899	1456296	1	0	0	1398	0	"gamma-aminobutyrate permease"
ABUW_1466	ABUW_1466	0	1456445	1456678	-1	0	0	234	0	"hypothetical protein"
ABUW_1467	ABUW_1467	0	1456962	1457951	1	0	0	990	0	"acyl-CoA dehydrogenase"
ABUW_1468	ABUW_1468	0	1457939	1458733	1	0	0	795	0	"LmbE-like protein"
ABUW_1469	ABUW_1469	0	1458708	1459307	1	0	0	600	0	"methyltransferase type 12"
ABUW_1470	ABUW_1470	0	1459304	1459948	1	0	0	645	0	"glycosyl transferase, family 2"
ABUW_1471	ABUW_1471	0	1460237	1460599	1	0	0	363	0	"hypothetical protein"
ABUW_1472	ABUW_1472	0	1460763	1461233	1	0	0	471	0	"hypothetical protein"
ABUW_1473	ABUW_1473	0	1461230	1461556	-1	0	0	327	0	"hypothetical protein"
ABUW_1474	ABUW_1474	0	1462122	1462727	-1	0	0	606	0	"threonine efflux protein"
ABUW_1475	ABUW_1475	0	1462778	1463614	-1	0	0	837	0	"transcriptional regulator, AraC family"
ABUW_1476	ABUW_1476	0	1463772	1464920	-1	0	0	1149	0	"alpha/beta hydrolase fold protein"
ABUW_1477	gltS	0	1465281	1466516	1	0	0	1236	0	"sodium/glutamate symporter"
ABUW_1478	ABUW_1478	0	1466566	1467549	-1	0	0	984	0	"cyclase family protein"
ABUW_1479	ABUW_1479	0	1467711	1468613	-1	0	0	903	0	"transcriptional regulator, LysR family"
ABUW_1480	ABUW_1480	0	1468771	1469781	1	0	0	1011	0	"aldo/keto reductase"
ABUW_1481	ABUW_1481	0	1469822	1470616	1	0	0	795	0	"oxidoreductase, short chain dehydrogenase/reductase family"
ABUW_1482	ABUW_1482	0	1470655	1471065	1	0	0	411	0	"hypothetical protein"
ABUW_1483	ABUW_1483	0	1471146	1472057	-1	0	0	912	0	ATPase
ABUW_1484	ABUW_1484	0	1472154	1472852	1	0	0	699	0	"transcriptional regulator, GntR family"
ABUW_1485	ABUW_1485	0	1472871	1473071	1	0	0	201	0	"hypothetical protein"
ABUW_1486	ABUW_1486	0	1473140	1473778	-1	0	0	639	0	"transcriptional regulator, TetR family protein"
ABUW_1487	ABUW_1487	0	1474362	1474898	1	0	0	537	0	CsuA/B
ABUW_1488	ABUW_1488	0	1474973	1475521	1	0	0	549	0	CsuA
ABUW_1489	ABUW_1489	0	1475527	1476045	1	0	0	519	0	CsuB
ABUW_1490	ABUW_1490	0	1476051	1476872	1	0	0	822	0	CsuC
ABUW_1491	ABUW_1491	0	1476869	1479367	1	0	0	2499	0	CsuD
ABUW_1492	ABUW_1492	0	1479364	1480383	1	0	0	1020	0	CsuE
ABUW_1493	ABUW_1493	0	1480558	1481040	1	0	0	483	0	"hypothetical protein"
ABUW_1494	ABUW_1494	0	1481095	1481592	1	0	0	498	0	"hypothetical protein"
ABUW_1495	ABUW_1495	0	1481619	1481855	-1	0	0	237	0	"hypothetical protein"
ABUW_1496	proP	0	1482282	1483769	-1	0	0	1488	0	"proline/betaine transporter"
ABUW_1497	ABUW_1497	0	1484163	1484282	-1	0	0	120	0	pseudogene
ABUW_1498	ABUW_1498	0	1484921	1485475	1	0	0	555	0	"transcriptional regulator, TetR family"
ABUW_1499	ABUW_1499	0	1485710	1486600	1	0	0	891	0	"hypothetical protein"
ABUW_1500	ABUW_1500	0	1486833	1487450	1	0	0	618	0	"paraquat-inducible protein A"
ABUW_1501	pqiA2	0	1487438	1488244	1	0	0	807	0	"paraquat-inducible protein A"
ABUW_1502	pqiB	0	1488219	1489919	1	0	0	1701	0	"paraquat-inducible protein B"
ABUW_1503	ABUW_1503	0	1489909	1490616	1	0	0	708	0	"hypothetical protein"
ABUW_1504	uraH2	0	1490673	1491074	-1	0	0	402	0	transthyretin
ABUW_1505	ABUW_1505	0	1491088	1491576	-1	0	0	489	0	"hypothetical protein"
ABUW_1506	irlR	0	1491681	1492352	1	0	0	672	0	"two-component heavy metal response regulator protein"
ABUW_1507	ABUW_1507	0	1492349	1493752	1	0	0	1404	0	"two-component heavy metal sensor histidine kinase"
ABUW_1508	ABUW_1508	0	1493849	1494412	1	0	0	564	0	"lipocalin family protein"
ABUW_1509	desC	0	1494532	1495503	1	0	0	972	0	"delta-9 acyl-lipid desaturase 1"
ABUW_1510	ABUW_1510	0	1495500	1496762	1	0	0	1263	0	dehydrogenase
ABUW_1511	ABUW_1511	0	1496784	1497575	1	0	0	792	0	"hypothetical protein"
ABUW_1512	cfa	0	1497572	1498771	1	0	0	1200	0	"cyclopropane-fatty-acyl-phospholipid synthase"
ABUW_1513	ABUW_1513	0	1498801	1500632	1	0	0	1832	0	pseudogene
ABUW_1514	ABUW_1514	0	1500668	1501996	1	0	0	1329	0	"two-component system sensor protein"
ABUW_1515	ABUW_1515	0	1501993	1502688	-1	0	0	696	0	"two-component system response regulator protein"
ABUW_1516	ABUW_1516	0	1502706	1503200	-1	0	0	495	0	"hypothetical protein"
ABUW_1517	ABUW_1517	0	1503167	1503739	-1	0	0	573	0	"hypothetical protein"
ABUW_1518	ABUW_1518	0	1503894	1504400	-1	0	0	507	0	"acetyltransferase, gnat family"
ABUW_1519	ABUW_1519	0	1504540	1505268	1	0	0	729	0	"aspartate racemase"
ABUW_1520	ABUW_1520	0	1505283	1506194	-1	0	0	912	0	"hypothetical protein"
ABUW_1521	sndH1	0	1506545	1507912	1	0	0	1368	0	"L-sorbosone dehydrogenase"
ABUW_1522	ABUW_1522	0	1507940	1508392	1	0	0	453	0	"acetyltransferase, gnat family"
ABUW_1523	ABUW_1523	0	1508451	1509653	-1	0	0	1203	0	"transporter, major facilitator family"
ABUW_1524	ABUW_1524	0	1509792	1510358	1	0	0	567	0	"transcriptional regulator, TetR family"
ABUW_1525	ABUW_1525	0	1510787	1512085	1	0	0	1299	0	"C4-dicarboxylate transport protein"
ABUW_1526	ABUW_1526	0	1512329	1512532	-1	0	0	204	0	"hypothetical protein"
ABUW_1527	gloB	0	1512889	1513620	-1	0	0	732	0	"hydroxyacylglutathione hydrolase"
ABUW_1528	metI2	0	1513779	1514474	-1	0	0	696	0	"ABC transport system permease protein"
ABUW_1529	ABUW_1529	0	1514471	1515496	-1	0	0	1026	0	"ABC transporter, ATP-binding protein"
ABUW_1530	ABUW_1530	0	1515572	1516438	-1	0	0	867	0	"ABC transporter, methionine-binding protein"
ABUW_1531	purD	0	1516687	1517973	-1	0	0	1287	0	"phosphoribosylamine--glycine ligase"
ABUW_1532	purH	0	1518099	1519673	-1	0	0	1575	0	"phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase"
ABUW_1533	fis	0	1519763	1520032	-1	0	0	270	0	"transcriptional regulator, Fis-type"
ABUW_1534	ABUW_1534	0	1520409	1521251	-1	0	0	843	0	"hypothetical protein"
ABUW_1535	prmA1	0	1521265	1522170	-1	0	0	906	0	"ribosomal protein L11 methyltransferase"
ABUW_1536	ABUW_1536	0	1522327	1522557	-1	0	0	231	0	"hypothetical protein"
ABUW_1537	gidA	0	1522790	1524670	1	0	0	1881	0	"glucose inhibited division protein A"
ABUW_1538	ABUW_1538	0	1524886	1525020	1	0	0	135	0	"hypothetical protein"
ABUW_1539	ABUW_1539	0	1525057	1526064	-1	0	0	1008	0	"transcriptional factor"
ABUW_1540	ABUW_1540	0	1526290	1527840	1	0	0	1551	0	"hypothetical protein"
ABUW_1541	ABUW_1541	0	1527863	1528459	1	0	0	597	0	"hypothetical protein"
ABUW_1542	ABUW_1542	0	1528462	1529241	1	0	0	780	0	transglutaminase
ABUW_1543	ABUW_1543	0	1529258	1529992	1	0	0	735	0	"hypothetical protein"
ABUW_1544	alr	0	1530044	1531114	-1	0	0	1071	0	"alanine racemase"
ABUW_1545	dnaB	0	1531147	1532592	-1	0	0	1446	0	"replicative DNA helicase"
ABUW_1546	rplI	0	1532793	1533239	-1	0	0	447	0	"ribosomal protein L9"
ABUW_1547	rpsR	0	1533248	1533475	-1	0	0	228	0	"ribosomal protein S18"
ABUW_1548	rpsF	0	1533487	1533870	-1	0	0	384	0	"ribosomal protein S6"
ABUW_1549	cyoE	0	1534055	1534933	-1	0	0	879	0	"protoheme IX farnesyltransferase"
ABUW_1550	cyoD	0	1534944	1535273	-1	0	0	330	0	"cytochrome O ubiquinol oxidase subunit IV"
ABUW_1551	cyoC	0	1535273	1535893	-1	0	0	621	0	"cytochrome O ubiquinol oxidase, subunit III"
ABUW_1552	cyoB	0	1535898	1537889	-1	0	0	1992	0	"cytochrome O ubiquinol oxidase, subunit I"
ABUW_1553	cyoA	0	1537893	1538945	-1	0	0	1053	0	"cytochrome O ubiquinol oxidase subunit II"
ABUW_1554	ABUW_1554	0	1539262	1540017	-1	0	0	756	0	"RDD family protein"
ABUW_1555	ppsA	0	1540082	1542460	-1	0	0	2379	0	"phosphoenolpyruvate synthase"
ABUW_1556	ABUW_1556	0	1542616	1543452	1	0	0	837	0	"hypothetical protein"
ABUW_1557	pgaA	0	1543838	1546276	1	0	0	2439	0	"outer membrane protein"
ABUW_1558	pgaB	0	1546276	1548105	1	0	0	1830	0	"polysaccharide deacetylase"
ABUW_1559	pgaC	0	1548105	1549352	1	0	0	1248	0	"glycosyl transferase, family 2 protein"
ABUW_1560	ABUW_1560	0	1549349	1549813	1	0	0	465	0	"hypothetical protein"
ABUW_1561	ABUW_1561	0	1549854	1550417	-1	0	0	564	0	"hypothetical protein"
ABUW_1562	ABUW_1562	0	1550565	1551536	-1	0	0	972	0	"luciferase family monooxygenase"
ABUW_1563	ABUW_1563	0	1551704	1552207	-1	0	0	504	0	"hypothetical protein"
ABUW_1564	ABUW_1564	0	1552442	1552864	-1	0	0	423	0	"hypothetical protein"
ABUW_1565	ABUW_1565	0	1553062	1553964	-1	0	0	903	0	"transcriptional regulator, LysR family"
ABUW_1566	ABUW_1566	0	1554084	1554923	1	0	0	840	0	"ThiJ/PfpI domain-containing protein"
ABUW_1567	prfA	0	1555114	1556202	1	0	0	1089	0	"peptide chain release factor 1"
ABUW_1568	hemK	0	1556202	1557017	1	0	0	816	0	"protein methylase, HemK family"
ABUW_1569	ABUW_1569	0	1557020	1557859	-1	0	0	840	0	"aliphatic sulfonates transport permease protein"
ABUW_1570	ABUW_1570	0	1557863	1558837	-1	0	0	975	0	"aliphatic sulfonates family ABC transporter, periplasmic ligand-binding protein"
ABUW_1571	ABUW_1571	0	1559081	1560109	-1	0	0	1029	0	"transcriptional regulator, AraC family"
ABUW_1572	ABUW_1572	0	1560275	1561045	1	0	0	771	0	"short-chain dehydrogenase/reductase"
ABUW_1573	ABUW_1573	0	1561064	1562200	1	0	0	1137	0	"acyl-CoA dehydrogenase"
ABUW_1574	ABUW_1574	0	1562421	1564064	1	0	0	1644	0	"acyl-CoA ligase"
ABUW_1575	ABUW_1575	0	1564109	1564687	-1	0	0	579	0	"FMN-binding protein"
ABUW_1576	ABUW_1576	0	1564857	1565633	1	1	0.00142857142857143	777	1	"molybdopterin biosynthesis protein"
ABUW_1577	ABUW_1577	0	1565692	1566990	1	0	0	1299	0	"ABC-1 domain protein"
ABUW_1578	folB	0	1567006	1567386	1	0	0	381	0	"dihydroneopterin aldolase"
ABUW_1579	ABUW_1579	0	1567343	1567780	1	0	0	438	0	"2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase"
ABUW_1580	ABUW_1580	0	1567903	1568037	1	0	0	135	0	"hypothetical protein"
ABUW_1581	kdpA	0	1568040	1569749	1	0	0	1710	0	"K+-transporting ATPase, A subunit"
ABUW_1582	kdpB	0	1569764	1571797	1	0	0	2034	0	"K+-transporting ATPase, B subunit"
ABUW_1583	kdpC	0	1571811	1572416	1	0	0	606	0	"K+-transporting ATPase, C subunit"
ABUW_1584	kdpD	0	1572455	1575109	1	0	0	2655	0	"two-component system sensor protein KdpD"
ABUW_1585	kdpE	0	1575121	1575837	1	0	0	717	0	"two-component system regulatory protein KdpE"
ABUW_1586	ABUW_1586	0	1575913	1577337	-1	0	0	1425	0	"glutamine synthetase"
ABUW_1587	ABUW_1587	0	1577743	1578291	1	0	0	549	0	"hypothetical protein"
ABUW_1588	ABUW_1588	0	1578343	1578978	-1	0	0	636	0	"ubiquinone biosynthesis protein COQ7"
ABUW_1589	ABUW_1589	0	1578982	1580304	-1	0	0	1323	0	"major facilitator superfamily MFS_1"
ABUW_1590	ABUW_1590	0	1580470	1583190	1	0	0	2721	0	"hypothetical protein"
ABUW_1591	ABUW_1591	0	1583217	1587722	1	0	0	4506	0	"hypothetical protein"
ABUW_1592	ABUW_1592	0	1587868	1588227	1	0	0	360	0	"hypothetical protein"
ABUW_1593	acnB	0	1588486	1591125	1	0	0	2640	0	"aconitate hydratase 2"
ABUW_1594	ABUW_1594	0	1591355	1591789	1	0	0	435	0	"hypothetical protein"
ABUW_1595	ABUW_1595	0	1591928	1592911	1	0	0	984	0	"ion transport protein"
ABUW_1596	ABUW_1596	0	1592937	1594136	-1	0	0	1200	0	"MFS superfamily permease"
ABUW_1597	ABUW_1597	0	1594365	1594793	1	0	0	429	0	"hypothetical protein"
ABUW_1598	ABUW_1598	0	1594951	1595745	1	0	0	795	0	"hypothetical protein"
ABUW_1599	metR	0	1595973	1596893	1	0	0	921	0	"transcriptional regulator, LysR family"
ABUW_1600	ABUW_1600	0	1596944	1597396	-1	0	0	453	0	"hypothetical protein"
ABUW_1601	ABUW_1601	0	1597650	1597868	1	0	0	219	0	"hypothetical protein"
ABUW_1602	rsuA	0	1597969	1598673	1	0	0	705	0	"pseudouridine synthase"
ABUW_1603	ABUW_1603	0	1598666	1599109	-1	0	0	444	0	"putative acetyltransferase"
ABUW_1604	ABUW_1604	0	1599208	1599516	-1	0	0	309	0	"hypothetical protein"
ABUW_1605	ABUW_1605	0	1599628	1600536	-1	0	0	909	0	"RNA pseudouridine synthase family protein"
ABUW_1606	ABUW_1606	0	1600674	1601129	1	0	0	456	0	"hypothetical protein"
ABUW_1607	mutL	0	1601122	1603074	1	0	0	1953	0	"DNA mismatch repair protein MutL"
ABUW_1608	miaA	0	1603081	1604025	1	0	0	945	0	"tRNA delta(2)-isopentenylpyrophosphate transferase"
ABUW_1609	hfq	0	1604120	1604626	1	0	0	507	0	"host factor Hfq"
ABUW_1610	ABUW_1610	0	1604758	1605615	1	0	0	858	0	"integral membrane protein"
ABUW_1611	nfnB	0	1605654	1606307	-1	0	0	654	0	"oxygen-insensitive NAD(P)H nitroreductase"
ABUW_1612	ABUW_1612	0	1606447	1606647	1	0	0	201	0	"hypothetical protein"
ABUW_1613	lpxH	0	1606674	1607393	-1	0	0	720	0	"UDP-2,3-diacylglucosamine hydrolase"
ABUW_1614	ppiB	0	1607409	1607918	-1	0	0	510	0	"peptidyl-prolyl cis-trans isomerase, cyclophilin type"
ABUW_1615	glnS	0	1608087	1609814	1	0	0	1728	0	"glutaminyl-tRNA synthetase"
ABUW_1616	ABUW_1616	0	1609968	1610081	-1	0	0	114	0	"hypothetical protein"
ABUW_1617	ABUW_1617	0	1610241	1610963	-1	0	0	723	0	"glutamine amidotransferase"
ABUW_1618	eutC	0	1611128	1611943	-1	0	0	816	0	"ethanolamine ammonia-lyase, light chain"
ABUW_1619	eutB	0	1611954	1613339	-1	0	0	1386	0	"ethanolamine ammonia-lyase, large subunit"
